"Subject","Word","Pupil","Paragraph","Brightness","Story","Vividness","Suspense","Word_order"
"P27M25","story2_bright1_strålende_3",-0.209573958051001,"story2_bright1","bright","story2",6,3,9
"P27M25","story2_bright1_lysstyrken",-0.246560020798159,"story2_bright1","bright","story2",6,3,10
"P27M25","story2_bright2_fyrlykt",0.212108490019872,"story2_bright2","bright","story2",6,3,1
"P27M25","story2_bright2_gjennomskinnelig",0.128878249338288,"story2_bright2","bright","story2",6,3,2
"P27M25","story2_bright2_lys",0.0509011495758276,"story2_bright2","bright","story2",6,3,3
"P27M25","story2_bright2_opplyste",0.0322705270537729,"story2_bright2","bright","story2",6,3,4
"P27M25","story2_bright2_skimrende",-0.178772057729736,"story2_bright2","bright","story2",6,3,5
"P27M25","story2_bright2_strålene",-0.200872472437417,"story2_bright2","bright","story2",6,3,6
"P27M25","story2_bright2_gløden",-0.138413696762359,"story2_bright2","bright","story2",6,3,7
"P27M25","story2_bright2_lampene",-0.127658880532743,"story2_bright2","bright","story2",6,3,8
"P27M25","story2_bright2_gylne",-0.192999287407349,"story2_bright2","bright","story2",6,3,9
"P27M25","story2_bright2_glansen",-0.224220992196098,"story2_bright2","bright","story2",6,3,10
"P27M25","story2_dark_ugjennomsiktig",0.145644966520454,"story2_dark","dark","story2",6,3,1
"P27M25","story2_dark_mørke",0.159574834525354,"story2_dark","dark","story2",6,3,2
"P27M25","story2_dark_beksvart",0.0597553267459368,"story2_dark","dark","story2",6,3,3
"P27M25","story2_dark_svartheten",-0.0212982247178327,"story2_dark","dark","story2",6,3,4
"P27M25","story2_dark_dystre",-0.103850942275021,"story2_dark","dark","story2",6,3,5
"P27M25","story2_dark_mørket",-0.219837659969915,"story2_dark","dark","story2",6,3,6
"P27M25","story2_dark_dunkle_2",-0.0474418749980405,"story2_dark","dark","story2",6,3,7
"P27M25","story2_dark_skygger_2",-0.10521569798674,"story2_dark","dark","story2",6,3,8
"P27M25","story2_dark_mørke_2",-0.120694661719401,"story2_dark","dark","story2",6,3,9
"P27M25","story2_dark_natten",-0.119789179541011,"story2_dark","dark","story2",6,3,10
"P27M25","story3_bright_opplyst",0.0482649211611482,"story3_bright","bright","story3",5,2,1
"P27M25","story3_bright_skinnende_2",0.147356593715843,"story3_bright","bright","story3",5,2,2
"P27M25","story3_bright_gnistrende",0.0442960695086608,"story3_bright","bright","story3",5,2,3
"P27M25","story3_bright_belysningen_2",0.0628149672538401,"story3_bright","bright","story3",5,2,4
"P27M25","story3_bright_strålte",0.00291559588100942,"story3_bright","bright","story3",5,2,5
"P27M25","story3_bright_skimrende_2",-0.234660126673406,"story3_bright","bright","story3",5,2,6
"P27M25","story3_bright_lyset_3",-0.244200383628645,"story3_bright","bright","story3",5,2,7
"P27M25","story3_bright_glødende",-0.15702922091151,"story3_bright","bright","story3",5,2,8
"P27M25","story3_bright_klarhet",-0.124646033529625,"story3_bright","bright","story3",5,2,9
"P27M25","story3_bright_glinset_2",-0.156623521911815,"story3_bright","bright","story3",5,2,10
"P27M25","story3_dark1_kveldsmørket",0.1330596693836,"story3_dark1","dark","story3",5,2,1
"P27M25","story3_dark1_dunkle_3",0.0908646417509533,"story3_dark1","dark","story3",5,2,2
"P27M25","story3_dark1_skygger_3",0.0885317375069402,"story3_dark1","dark","story3",5,2,3
"P27M25","story3_dark1_beksvart_2",-0.0703536102279507,"story3_dark1","dark","story3",5,2,4
"P27M25","story3_dark1_mørke_3",-0.0521076347814095,"story3_dark1","dark","story3",5,2,5
"P27M25","story3_dark1_dyp",-0.106174762869444,"story3_dark1","dark","story3",5,2,6
"P27M25","story3_dark1_sort",-0.102905051153145,"story3_dark1","dark","story3",5,2,7
"P27M25","story3_dark1_ugjennomsiktig_2",-0.185725503576958,"story3_dark1","dark","story3",5,2,8
"P27M25","story3_dark1_nedtonet",-0.133782660331609,"story3_dark1","dark","story3",5,2,9
"P27M25","story3_dark1_skyggeaktig",-0.129074546553777,"story3_dark1","dark","story3",5,2,10
"P27M25","story3_dark2_nattens",0.0142834404590666,"story3_dark2","dark","story3",5,2,1
"P27M25","story3_dark2_mørke_4",0.147403666631347,"story3_dark2","dark","story3",5,2,2
"P27M25","story3_dark2_formørkede",0.0624468283698026,"story3_dark2","dark","story3",5,2,3
"P27M25","story3_dark2_dysterheten",0.0495081726109542,"story3_dark2","dark","story3",5,2,4
"P27M25","story3_dark2_dempede",-0.048068623475869,"story3_dark2","dark","story3",5,2,5
"P27M25","story3_dark2_skygger_4",-0.0527957694227935,"story3_dark2","dark","story3",5,2,6
"P27M25","story3_dark2_beksvart_3",-0.198484181997458,"story3_dark2","dark","story3",5,2,7
"P27M25","story3_dark2_uklare",-0.139742025494986,"story3_dark2","dark","story3",5,2,8
"P27M25","story3_dark2_midnatten",-0.132595469372221,"story3_dark2","dark","story3",5,2,9
"P27M25","story3_dark2_nattaktive",-0.239130619168436,"story3_dark2","dark","story3",5,2,10
"P27M25","story4_bright_frontlysene",0.103702349347729,"story4_bright","bright","story4",6,2,1
"P27M25","story4_bright_blendende_3",0.0525025990903861,"story4_bright","bright","story4",6,2,2
"P27M25","story4_bright_lysstråler",0.0770409347753554,"story4_bright","bright","story4",6,2,3
"P27M25","story4_bright_glødende_2",0.0130633905422895,"story4_bright","bright","story4",6,2,4
"P27M25","story4_bright_lyskilde",-0.0230321827870338,"story4_bright","bright","story4",6,2,5
"P27M25","story4_bright_lyskasterne",-0.0240021273274584,"story4_bright","bright","story4",6,2,6
"P27M25","story4_bright_gnistrende_2",-0.188506887625938,"story4_bright","bright","story4",6,2,7
"P27M25","story4_bright_strålene_2",-0.149666498168729,"story4_bright","bright","story4",6,2,8
"P27M25","story4_bright_skinnende_3",-0.145850335619614,"story4_bright","bright","story4",6,2,9
"P27M25","story4_bright_klarheten",-0.200979804757255,"story4_bright","bright","story4",6,2,10
"P27M25","story4_dark1_nattsvart",0.186064775647906,"story4_dark1","dark","story4",6,2,1
"P27M25","story4_dark1_dunkle_4",0.118886299283337,"story4_dark1","dark","story4",6,2,2
"P27M25","story4_dark1_dempede_2",0.121520789771029,"story4_dark1","dark","story4",6,2,3
"P27M25","story4_dark1_nattlig",0.052753131770696,"story4_dark1","dark","story4",6,2,4
"P27M25","story4_dark1_dunkelhet",0.0216555592925612,"story4_dark1","dark","story4",6,2,5
"P27M25","story4_dark1_uklare_2",-0.0496272309772503,"story4_dark1","dark","story4",6,2,6
"P27M25","story4_dark1_svartheten_2",-0.0648691343349457,"story4_dark1","dark","story4",6,2,7
"P27M25","story4_dark1_skyggeleggende",-0.237022892698356,"story4_dark1","dark","story4",6,2,8
"P27M25","story4_dark1_mørket_2",-0.193298537512796,"story4_dark1","dark","story4",6,2,9
"P27M25","story4_dark1_nedtonede",-0.131733489442808,"story4_dark1","dark","story4",6,2,10
"P27M25","story4_dark2_slukkede",0.142379683851025,"story4_dark2","dark","story4",6,2,1
"P27M25","story4_dark2_skyggeverdenen",0.143592021870061,"story4_dark2","dark","story4",6,2,2
"P27M25","story4_dark2_mørklagte",0.0567449747118664,"story4_dark2","dark","story4",6,2,3
"P27M25","story4_dark2_mørke_5",0.026744063546681,"story4_dark2","dark","story4",6,2,4
"P27M25","story4_dark2_skyggene",-0.0456269855294304,"story4_dark2","dark","story4",6,2,5
"P27M25","story4_dark2_bekmørke",-0.226897144541496,"story4_dark2","dark","story4",6,2,6
"P27M25","story4_dark2_ugjennomsiktige",-0.247173205410075,"story4_dark2","dark","story4",6,2,7
"P27M25","story4_dark2_dunkle_5",-0.174001825699293,"story4_dark2","dark","story4",6,2,8
"P27M25","story4_dark2_kullsvarte",-0.11529274625892,"story4_dark2","dark","story4",6,2,9
"P27M25","story4_dark2_sorte_2",-0.17733168674405,"story4_dark2","dark","story4",6,2,10
"P28F22","story1_bright1_strålende",-0.0131295635174944,"story1_bright1","bright","story1",7,5,1
"P28F22","story1_bright1_sommerdag",-0.0087085196601033,"story1_bright1","bright","story1",7,5,2
"P28F22","story1_bright1_solstrålene",0.264828980972107,"story1_bright1","bright","story1",7,5,3
"P28F22","story1_bright1_skinte",0.156248133448832,"story1_bright1","bright","story1",7,5,4
"P28F22","story1_bright1_skimret",0.0881663827501145,"story1_bright1","bright","story1",7,5,5
"P28F22","story1_bright1_blendende",-0.183905628501363,"story1_bright1","bright","story1",7,5,6
"P28F22","story1_bright1_lyset",-0.15765126692241,"story1_bright1","bright","story1",7,5,7
"P28F22","story1_bright1_glinset",-0.270887471848678,"story1_bright1","bright","story1",7,5,8
"P28F22","story1_bright1_solfylt",-0.0370724439308205,"story1_bright1","bright","story1",7,5,9
"P28F22","story1_bright1_dag",0.0415856265806731,"story1_bright1","bright","story1",7,5,10
"P28F22","story1_bright2_klare",0.453860610035649,"story1_bright2","bright","story1",7,5,1
"P28F22","story1_bright2_lyset_2",0.451635195227635,"story1_bright2","bright","story1",7,5,2
"P28F22","story1_bright2_strålende_2",0.184262780639184,"story1_bright2","bright","story1",7,5,3
"P28F22","story1_bright2_hvite",0.192751655440757,"story1_bright2","bright","story1",7,5,4
"P28F22","story1_bright2_blendende_2",-0.0728386743883515,"story1_bright2","bright","story1",7,5,5
"P28F22","story1_bright2_dagslys",-0.0929105815986453,"story1_bright2","bright","story1",7,5,6
"P28F22","story1_bright2_sollyset",-0.161698508646197,"story1_bright2","bright","story1",7,5,7
"P28F22","story1_bright2_gyllen",-0.0672424347679056,"story1_bright2","bright","story1",7,5,8
"P28F22","story1_bright2_glød",-0.0569346346501223,"story1_bright2","bright","story1",7,5,9
"P28F22","story1_bright2_glitrende",-0.0668874195436882,"story1_bright2","bright","story1",7,5,10
"P28F22","story1_dark_mørk",0.385026625687531,"story1_dark","dark","story1",7,5,1
"P28F22","story1_dark_tunnel",0.388965033871073,"story1_dark","dark","story1",7,5,2
"P28F22","story1_dark_sorte",0.229237174630087,"story1_dark","dark","story1",7,5,3
"P28F22","story1_dark_svarte",0.104370506136455,"story1_dark","dark","story1",7,5,4
"P28F22","story1_dark_skygger",0.139267915535849,"story1_dark","dark","story1",7,5,5
"P28F22","story1_dark_bekmørk",-0.117466244657915,"story1_dark","dark","story1",7,5,6
"P28F22","story1_dark_natt",-0.158485519279385,"story1_dark","dark","story1",7,5,7
"P28F22","story1_dark_dunkle",-0.229250245534419,"story1_dark","dark","story1",7,5,8
"P28F22","story1_dark_skyggeområdet",-0.186594612633167,"story1_dark","dark","story1",7,5,9
"P28F22","story1_dark_kullsvart",-0.0770628794283158,"story1_dark","dark","story1",7,5,10
"P28F22","story2_bright1_skinnende",-0.0119771327425266,"story2_bright1","bright","story2",5,4,1
"P28F22","story2_bright1_belysningen",-0.00797639280754553,"story2_bright1","bright","story2",5,4,2
"P28F22","story2_bright1_spotlysene",0.182990872925509,"story2_bright1","bright","story2",5,4,3
"P28F22","story2_bright1_lampenes",-0.205718748755116,"story2_bright1","bright","story2",5,4,4
"P28F22","story2_bright1_opplysning",-0.157534473257001,"story2_bright1","bright","story2",5,4,5
"P28F22","story2_bright1_hvite_2",-0.142947162123575,"story2_bright1","bright","story2",5,4,6
"P28F22","story2_bright1_klareheten",-0.252518208304409,"story2_bright1","bright","story2",5,4,7
"P28F22","story2_bright1_lyskilden",-0.0944503837149378,"story2_bright1","bright","story2",5,4,8
"P28F22","story2_bright1_strålende_3",0.0264281051297505,"story2_bright1","bright","story2",5,4,9
"P28F22","story2_bright1_lysstyrken",0.116496490694599,"story2_bright1","bright","story2",5,4,10
"P28F22","story2_bright2_fyrlykt",0.377837782478919,"story2_bright2","bright","story2",5,4,1
"P28F22","story2_bright2_gjennomskinnelig",0.189784738084671,"story2_bright2","bright","story2",5,4,2
"P28F22","story2_bright2_lys",0.216463061679705,"story2_bright2","bright","story2",5,4,3
"P28F22","story2_bright2_opplyste",0.138350892464592,"story2_bright2","bright","story2",5,4,4
"P28F22","story2_bright2_skimrende",-0.16767158134406,"story2_bright2","bright","story2",5,4,5
"P28F22","story2_bright2_strålene",-0.169667555778282,"story2_bright2","bright","story2",5,4,6
"P28F22","story2_bright2_gløden",-0.227881006008074,"story2_bright2","bright","story2",5,4,7
"P28F22","story2_bright2_lampene",-0.232348577378694,"story2_bright2","bright","story2",5,4,8
"P28F22","story2_bright2_gylne",-0.0634279731937951,"story2_bright2","bright","story2",5,4,9
"P28F22","story2_bright2_glansen",-0.052159688697286,"story2_bright2","bright","story2",5,4,10
"P28F22","story2_dark_ugjennomsiktig",0.349395027361819,"story2_dark","dark","story2",5,4,1
"P28F22","story2_dark_mørke",0.317189815853906,"story2_dark","dark","story2",5,4,2
"P28F22","story2_dark_beksvart",0.15455707810033,"story2_dark","dark","story2",5,4,3
"P28F22","story2_dark_svartheten",0.086681571920435,"story2_dark","dark","story2",5,4,4
"P28F22","story2_dark_dystre",-0.0460104240917829,"story2_dark","dark","story2",5,4,5
"P28F22","story2_dark_mørket",-0.0917724149864578,"story2_dark","dark","story2",5,4,6
"P28F22","story2_dark_dunkle_2",-0.167336148930714,"story2_dark","dark","story2",5,4,7
"P28F22","story2_dark_skygger_2",-0.178702959908213,"story2_dark","dark","story2",5,4,8
"P28F22","story2_dark_mørke_2",-0.0332331452436337,"story2_dark","dark","story2",5,4,9
"P28F22","story2_dark_natten",0.0531094546411417,"story2_dark","dark","story2",5,4,10
"P28F22","story3_bright_opplyst",0.390635388912281,"story3_bright","bright","story3",7,6,1
"P28F22","story3_bright_skinnende_2",0.324114235097341,"story3_bright","bright","story3",7,6,2
"P28F22","story3_bright_gnistrende",0.22093755965408,"story3_bright","bright","story3",7,6,3
"P28F22","story3_bright_belysningen_2",0.200740389172906,"story3_bright","bright","story3",7,6,4
"P28F22","story3_bright_strålte",-0.0800088498671094,"story3_bright","bright","story3",7,6,5
"P28F22","story3_bright_skimrende_2",-0.187332990114531,"story3_bright","bright","story3",7,6,6
"P28F22","story3_bright_lyset_3",-0.180845619215377,"story3_bright","bright","story3",7,6,7
"P28F22","story3_bright_glødende",0.0384418094657117,"story3_bright","bright","story3",7,6,8
"P28F22","story3_bright_klarhet",0.0122409352223796,"story3_bright","bright","story3",7,6,9
"P28F22","story3_bright_glinset_2",-0.00772428720442476,"story3_bright","bright","story3",7,6,10
"P28F22","story3_dark1_kveldsmørket",-0.010887723629695,"story3_dark1","dark","story3",7,6,1
"P28F22","story3_dark1_dunkle_3",-0.0405409340372539,"story3_dark1","dark","story3",7,6,2
"P28F22","story3_dark1_skygger_3",0.0739389196256519,"story3_dark1","dark","story3",7,6,3
"P28F22","story3_dark1_beksvart_2",-0.170179984798232,"story3_dark1","dark","story3",7,6,4
"P28F22","story3_dark1_mørke_3",-0.161956410769573,"story3_dark1","dark","story3",7,6,5
"P28F22","story3_dark1_dyp",-0.0642690032945911,"story3_dark1","dark","story3",7,6,6
"P28F22","story3_dark1_sort",-0.0702341099093773,"story3_dark1","dark","story3",7,6,7
"P28F22","story3_dark1_ugjennomsiktig_2",-0.0409928311869892,"story3_dark1","dark","story3",7,6,8
"P28F22","story3_dark1_nedtonet",-0.13509320652766,"story3_dark1","dark","story3",7,6,9
"P28F22","story3_dark1_skyggeaktig",-0.097247298017711,"story3_dark1","dark","story3",7,6,10
"P28F22","story3_dark2_nattens",0.388170476845968,"story3_dark2","dark","story3",7,6,1
"P28F22","story3_dark2_mørke_4",0.301932044252092,"story3_dark2","dark","story3",7,6,2
"P28F22","story3_dark2_formørkede",0.103994833647208,"story3_dark2","dark","story3",7,6,3
"P28F22","story3_dark2_dysterheten",0.0243050790529837,"story3_dark2","dark","story3",7,6,4
"P28F22","story3_dark2_dempede",-0.160764978711636,"story3_dark2","dark","story3",7,6,5
"P28F22","story3_dark2_skygger_4",-0.197363216515654,"story3_dark2","dark","story3",7,6,6
"P28F22","story3_dark2_beksvart_3",-0.162660724519882,"story3_dark2","dark","story3",7,6,7
"P28F22","story3_dark2_uklare",-0.0932932970635803,"story3_dark2","dark","story3",7,6,8
"P28F22","story3_dark2_midnatten",-0.0714160021747212,"story3_dark2","dark","story3",7,6,9
"P28F22","story3_dark2_nattaktive",-0.0517480665173189,"story3_dark2","dark","story3",7,6,10
"P28F22","story4_bright_frontlysene",0.022862283775345,"story4_bright","bright","story4",7,6,1
"P28F22","story4_bright_blendende_3",0.325514000941793,"story4_bright","bright","story4",7,6,2
"P28F22","story4_bright_lysstråler",0.31051241733997,"story4_bright","bright","story4",7,6,3
"P28F22","story4_bright_glødende_2",0.230755216814191,"story4_bright","bright","story4",7,6,4
"P28F22","story4_bright_lyskilde",0.178586671020726,"story4_bright","bright","story4",7,6,5
"P28F22","story4_bright_lyskasterne",-0.0553549039006168,"story4_bright","bright","story4",7,6,6
"P28F22","story4_bright_gnistrende_2",-0.156985314624162,"story4_bright","bright","story4",7,6,7
"P28F22","story4_bright_strålene_2",-0.154790400715211,"story4_bright","bright","story4",7,6,8
"P28F22","story4_bright_skinnende_3",-0.0386091566018484,"story4_bright","bright","story4",7,6,9
"P28F22","story4_bright_klarheten",-0.0569612277297844,"story4_bright","bright","story4",7,6,10
"P28F22","story4_dark1_nattsvart",0.445262543822552,"story4_dark1","dark","story4",7,6,1
"P28F22","story4_dark1_dunkle_4",0.190761892385471,"story4_dark1","dark","story4",7,6,2
"P28F22","story4_dark1_dempede_2",0.198095888578848,"story4_dark1","dark","story4",7,6,3
"P28F22","story4_dark1_nattlig",0.137171201461845,"story4_dark1","dark","story4",7,6,4
"P28F22","story4_dark1_dunkelhet",0.102035758182701,"story4_dark1","dark","story4",7,6,5
"P28F22","story4_dark1_uklare_2",-0.150262730816863,"story4_dark1","dark","story4",7,6,6
"P28F22","story4_dark1_svartheten_2",-0.178280434299745,"story4_dark1","dark","story4",7,6,7
"P28F22","story4_dark1_skyggeleggende",-0.15446365384395,"story4_dark1","dark","story4",7,6,8
"P28F22","story4_dark1_mørket_2",-0.222292124042895,"story4_dark1","dark","story4",7,6,9
"P28F22","story4_dark1_nedtonede",0.0662383031598945,"story4_dark1","dark","story4",7,6,10
"P28F22","story4_dark2_slukkede",0.367092160975987,"story4_dark2","dark","story4",7,6,1
"P28F22","story4_dark2_skyggeverdenen",0.36327334831057,"story4_dark2","dark","story4",7,6,2
"P28F22","story4_dark2_mørklagte",0.20847375297199,"story4_dark2","dark","story4",7,6,3
"P28F22","story4_dark2_mørke_5",0.092649114146879,"story4_dark2","dark","story4",7,6,4
"P28F22","story4_dark2_skyggene",0.0137758034605529,"story4_dark2","dark","story4",7,6,5
"P28F22","story4_dark2_bekmørke",-0.145649909410486,"story4_dark2","dark","story4",7,6,6
"P28F22","story4_dark2_ugjennomsiktige",-0.171394668125911,"story4_dark2","dark","story4",7,6,7
"P28F22","story4_dark2_dunkle_5",-0.106729920444003,"story4_dark2","dark","story4",7,6,8
"P28F22","story4_dark2_kullsvarte",-0.117878059575264,"story4_dark2","dark","story4",7,6,9
"P28F22","story4_dark2_sorte_2",-0.164326967596854,"story4_dark2","dark","story4",7,6,10
"P29F29","story1_bright1_strålende",-0.0156279438655802,"story1_bright1","bright","story1",2,5,1
"P29F29","story1_bright1_sommerdag",-0.134518989519256,"story1_bright1","bright","story1",2,5,2
"P29F29","story1_bright1_solstrålene",-0.0667524002859139,"story1_bright1","bright","story1",2,5,3
"P29F29","story1_bright1_skimret",-0.175126359004752,"story1_bright1","bright","story1",2,5,4
"P29F29","story1_bright1_blendende",-0.20426522654331,"story1_bright1","bright","story1",2,5,5
"P29F29","story1_bright1_lyset",-0.145414877417374,"story1_bright1","bright","story1",2,5,6
"P29F29","story1_bright1_glinset",-0.153484282274286,"story1_bright1","bright","story1",2,5,7
"P29F29","story1_bright1_solfylt",-0.0502970764604406,"story1_bright1","bright","story1",2,5,8
"P29F29","story1_bright1_dag",-0.123206011670743,"story1_bright1","bright","story1",2,5,9
"P29F29","story1_bright2_klare",-0.0229749874952023,"story1_bright2","bright","story1",2,5,1
"P29F29","story1_bright2_lyset_2",-0.0353451696586222,"story1_bright2","bright","story1",2,5,2
"P29F29","story1_bright2_strålende_2",-0.10680770106423,"story1_bright2","bright","story1",2,5,3
"P29F29","story1_bright2_hvite",-0.100975036909931,"story1_bright2","bright","story1",2,5,4
"P29F29","story1_bright2_blendende_2",-0.21754293235785,"story1_bright2","bright","story1",2,5,5
"P29F29","story1_bright2_dagslys",-0.211904193019048,"story1_bright2","bright","story1",2,5,6
"P29F29","story1_bright2_sollyset",-0.26443070857507,"story1_bright2","bright","story1",2,5,7
"P29F29","story1_bright2_gyllen",-0.180470661747178,"story1_bright2","bright","story1",2,5,8
"P29F29","story1_bright2_glød",-0.147961222918771,"story1_bright2","bright","story1",2,5,9
"P29F29","story1_bright2_glitrende",-0.136223808756218,"story1_bright2","bright","story1",2,5,10
"P29F29","story1_dark_mørk",-0.028079851294867,"story1_dark","dark","story1",2,5,1
"P29F29","story1_dark_tunnel",-0.0558862972103895,"story1_dark","dark","story1",2,5,2
"P29F29","story1_dark_sorte",-0.094211687943978,"story1_dark","dark","story1",2,5,3
"P29F29","story1_dark_svarte",-0.223036413620504,"story1_dark","dark","story1",2,5,4
"P29F29","story1_dark_skygger",-0.189693289920246,"story1_dark","dark","story1",2,5,5
"P29F29","story1_dark_bekmørk",-0.174893163308383,"story1_dark","dark","story1",2,5,6
"P29F29","story1_dark_natt",-0.22749363963257,"story1_dark","dark","story1",2,5,7
"P29F29","story1_dark_dunkle",-0.241617811705903,"story1_dark","dark","story1",2,5,8
"P29F29","story1_dark_skyggeområdet",-0.210838657317063,"story1_dark","dark","story1",2,5,9
"P29F29","story1_dark_kullsvart",-0.188385892235367,"story1_dark","dark","story1",2,5,10
"P29F29","story2_bright1_skinnende",-0.0375458567979372,"story2_bright1","bright","story2",2,5,1
"P29F29","story2_bright1_belysningen",-0.0143523230780131,"story2_bright1","bright","story2",2,5,2
"P29F29","story2_bright1_spotlysene",-0.0967117458745351,"story2_bright1","bright","story2",2,5,3
"P29F29","story2_bright1_lampenes",-0.16724544325378,"story2_bright1","bright","story2",2,5,4
"P29F29","story2_bright1_opplysning",-0.168835222168211,"story2_bright1","bright","story2",2,5,5
"P29F29","story2_bright1_hvite_2",-0.180584749464523,"story2_bright1","bright","story2",2,5,6
"P29F29","story2_bright1_klareheten",-0.18104738162214,"story2_bright1","bright","story2",2,5,7
"P29F29","story2_bright1_lyskilden",-0.111205016102559,"story2_bright1","bright","story2",2,5,8
"P29F29","story2_bright1_strålende_3",-0.127229073136454,"story2_bright1","bright","story2",2,5,9
"P29F29","story2_bright1_lysstyrken",-0.155128138271125,"story2_bright1","bright","story2",2,5,10
"P29F29","story2_bright2_fyrlykt",-0.00552531798360759,"story2_bright2","bright","story2",2,5,1
"P29F29","story2_bright2_gjennomskinnelig",-0.10465850443114,"story2_bright2","bright","story2",2,5,2
"P29F29","story2_bright2_lys",-0.105198101199734,"story2_bright2","bright","story2",2,5,3
"P29F29","story2_bright2_opplyste",-0.217811542842632,"story2_bright2","bright","story2",2,5,4
"P29F29","story2_bright2_skimrende",-0.200664695803187,"story2_bright2","bright","story2",2,5,5
"P29F29","story2_bright2_strålene",-0.198233575653437,"story2_bright2","bright","story2",2,5,6
"P29F29","story2_bright2_gløden",-0.184635658120689,"story2_bright2","bright","story2",2,5,7
"P29F29","story2_bright2_lampene",-0.220454497822888,"story2_bright2","bright","story2",2,5,8
"P29F29","story2_bright2_gylne",-0.159799577969616,"story2_bright2","bright","story2",2,5,9
"P29F29","story2_bright2_glansen",-0.157475499988133,"story2_bright2","bright","story2",2,5,10
"P29F29","story2_dark_ugjennomsiktig",0.00487700211116695,"story2_dark","dark","story2",2,5,1
"P29F29","story2_dark_mørke",0.00130577955662356,"story2_dark","dark","story2",2,5,2
"P29F29","story2_dark_beksvart",-0.107461191224905,"story2_dark","dark","story2",2,5,3
"P29F29","story2_dark_svartheten",-0.09583857609773,"story2_dark","dark","story2",2,5,4
"P29F29","story2_dark_dystre",-0.199201620475648,"story2_dark","dark","story2",2,5,5
"P29F29","story2_dark_mørket",-0.196356548826796,"story2_dark","dark","story2",2,5,6
"P29F29","story2_dark_dunkle_2",-0.243626943537305,"story2_dark","dark","story2",2,5,7
"P29F29","story2_dark_skygger_2",-0.182700607369168,"story2_dark","dark","story2",2,5,8
"P29F29","story2_dark_mørke_2",-0.0977789058708729,"story2_dark","dark","story2",2,5,9
"P29F29","story2_dark_natten",-0.102994230787696,"story2_dark","dark","story2",2,5,10
"P29F29","story3_bright_opplyst",0.00406802371594977,"story3_bright","bright","story3",2,4,1
"P29F29","story3_bright_skinnende_2",-0.0448960344120828,"story3_bright","bright","story3",2,4,2
"P29F29","story3_bright_gnistrende",-0.0927498655249265,"story3_bright","bright","story3",2,4,3
"P29F29","story3_bright_belysningen_2",-0.0523839357449484,"story3_bright","bright","story3",2,4,4
"P29F29","story3_bright_strålte",-0.205490789804335,"story3_bright","bright","story3",2,4,5
"P29F29","story3_bright_skimrende_2",-0.20828574912797,"story3_bright","bright","story3",2,4,6
"P29F29","story3_bright_lyset_3",-0.185421122587502,"story3_bright","bright","story3",2,4,7
"P29F29","story3_bright_glødende",-0.186022838425063,"story3_bright","bright","story3",2,4,8
"P29F29","story3_bright_klarhet",-0.182100411730728,"story3_bright","bright","story3",2,4,9
"P29F29","story3_bright_glinset_2",-0.0387149295251776,"story3_bright","bright","story3",2,4,10
"P29F29","story3_dark1_kveldsmørket",-0.0138568095923697,"story3_dark1","dark","story3",2,4,1
"P29F29","story3_dark1_dunkle_3",-0.0801124710469428,"story3_dark1","dark","story3",2,4,2
"P29F29","story3_dark1_skygger_3",-0.109176369208048,"story3_dark1","dark","story3",2,4,3
"P29F29","story3_dark1_beksvart_2",-0.186274715121884,"story3_dark1","dark","story3",2,4,4
"P29F29","story3_dark1_mørke_3",-0.201550777528797,"story3_dark1","dark","story3",2,4,5
"P29F29","story3_dark1_dyp",-0.180572358809008,"story3_dark1","dark","story3",2,4,6
"P29F29","story3_dark1_sort",-0.193570516367691,"story3_dark1","dark","story3",2,4,7
"P29F29","story3_dark1_ugjennomsiktig_2",-0.118952790379888,"story3_dark1","dark","story3",2,4,8
"P29F29","story3_dark1_nedtonet",-0.203476288224323,"story3_dark1","dark","story3",2,4,9
"P29F29","story3_dark1_skyggeaktig",-0.189957756584781,"story3_dark1","dark","story3",2,4,10
"P29F29","story3_dark2_nattens",-0.0353842261880027,"story3_dark2","dark","story3",2,4,1
"P29F29","story3_dark2_mørke_4",-0.0292588387557076,"story3_dark2","dark","story3",2,4,2
"P29F29","story3_dark2_formørkede",-0.0681169952061658,"story3_dark2","dark","story3",2,4,3
"P29F29","story3_dark2_dysterheten",-0.0790595483625954,"story3_dark2","dark","story3",2,4,4
"P29F29","story3_dark2_dempede",-0.195801476603114,"story3_dark2","dark","story3",2,4,5
"P29F29","story3_dark2_skygger_4",-0.257000908431289,"story3_dark2","dark","story3",2,4,6
"P29F29","story3_dark2_beksvart_3",-0.178058253291174,"story3_dark2","dark","story3",2,4,7
"P29F29","story3_dark2_uklare",-0.156920419039933,"story3_dark2","dark","story3",2,4,8
"P29F29","story3_dark2_midnatten",-0.153466630652159,"story3_dark2","dark","story3",2,4,9
"P29F29","story3_dark2_nattaktive",-0.0088805868837605,"story3_dark2","dark","story3",2,4,10
"P29F29","story4_bright_frontlysene",-0.129418483137881,"story4_bright","bright","story4",2,6,1
"P29F29","story4_bright_blendende_3",-0.0981944409889692,"story4_bright","bright","story4",2,6,2
"P29F29","story4_bright_lysstråler",-0.0777287162175668,"story4_bright","bright","story4",2,6,3
"P29F29","story4_bright_glødende_2",-0.0884340811622142,"story4_bright","bright","story4",2,6,4
"P29F29","story4_bright_lyskilde",-0.0990256873312111,"story4_bright","bright","story4",2,6,5
"P29F29","story4_bright_lyskasterne",-0.168036046092657,"story4_bright","bright","story4",2,6,6
